timestamp,test-class,test-method,time,description,result
2021-09-03 13:13:34.527,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,3870,"[1] recordIndex=0, moment=2021/08/25 10:00, author=John Doe, text=I'm happy!, info=null, xxx1=AAA/25/08/21, xxx2=2021/09/03 10:00, xxx3=100 EUR, xxx4=true",Expected value '100 EUR' in attribute 6 of record 0, but found 'EUR 100.00'
2021-09-03 13:13:38.044,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,3280,"[2] recordIndex=1, moment=2021/08/25 12:00, author=Jane Doe, text=I'm the master of my room!, info=http://www.example.org, xxx1=AAB/25/08/21, xxx2=2021/09/04 12:00, xxx3=0 USD, xxx4=true",Expected value '0 USD' in attribute 6 of record 1, but found 'USD 0.00'
2021-09-03 13:13:41.513,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,3262,"[3] recordIndex=2, moment=2021/08/25 16:00, author=Foo Bar, text=Just turning 50!, info=http://www.example1.org, xxx1=ABA/25/08/21, xxx2=2021/09/05 16:00, xxx3=10 GBP, xxx4=false",Expected value '10 GBP' in attribute 6 of record 2, but found 'GBP 10.00'
2021-09-03 13:13:44.996,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,3275,"[4] recordIndex=3, moment=2021/08/25 01:00, author=Francisco Borrego, text=Este es un texto muy guay., info=null, xxx1=BAA/25/08/21, xxx2=2021/09/06 01:00, xxx3=10 EUR, xxx4=false",Expected value '10 EUR' in attribute 6 of record 3, but found 'EUR 10.00'
2021-09-03 13:13:48.483,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,3286,"[5] recordIndex=4, moment=2021/08/25 13:00, author=Jesus Vargas, text=Hola miren mi proyecto., info=https://github.com/Francisco-Borrego/Acme-Planner/, xxx1=BBA/25/08/21, xxx2=2021/09/07 13:00, xxx3=0 GBP, xxx4=true",Expected value '0 GBP' in attribute 6 of record 4, but found 'GBP 0.00'
2021-09-03 13:13:52.001,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,3311,"[6] recordIndex=5, moment=2021/08/25 21:00, author=Antonio Funes, text=Me gusta mucho esta página., info=https://www.us.es/, xxx1=BAB/25/08/21, xxx2=2021/09/08 21:00, xxx3=40 USD, xxx4=true",Expected value '40 USD' in attribute 6 of record 5, but found 'USD 40.00'
2021-09-03 13:13:54.525,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,2317,"[7] recordIndex=6, moment=2021/08/25 21:00, author=Usuario de incógnito, text=Esta página está chula, info=https://www.google.es/, xxx1=BBB/25/08/21, xxx2=2021/09/09 21:00, xxx3=25 EUR, xxx4=true",Expected value '25 EUR' in attribute 6 of record 6, but found 'EUR 25.00'
